id,timestamp,amount,type,category,description,account_balance,business_type,tags
TXN-21EBC8D89999,2026-04-02T18:38:29,848.54,CREDIT,bulk_order,Bulk purchase - B2B,172998.3,retailer,sale
TXN-57F49112D1E7,2026-04-02T18:44:59,10.0,CREDIT,bulk_order,Bulk purchase - B2B,174029.16,retailer,sale
TXN-8C9BAE88AABF,2026-04-02T18:55:41,616.12,CREDIT,online_sales,Online cart,172149.76,retailer,sale
TXN-D45B2F265710,2026-04-02T19:11:18,761.69,CREDIT,online_sales,Online cart,171229.1,retailer,sale
TXN-D09C8A5FBEB2,2026-04-02T19:46:44,10.0,CREDIT,online_sales,Online cart,173649.13,retailer,sale
TXN-E87E2C2CA8B6,2026-04-02T20:23:27,140.27,CREDIT,online_sales,Online cart,175416.81,retailer,sale
TXN-4449C8CFA924,2026-04-02T20:33:51,35.28,CREDIT,online_sales,Online cart,179812.98,retailer,sale
TXN-F56322432026,2026-04-02T20:46:56,303.52,CREDIT,bulk_order,Corporate purchase,167497.17,retailer,sale
TXN-DA5E51E330F8,2026-04-02T20:53:33,340.08,CREDIT,product_sales,In-store sales,175922.29,retailer,sale
TXN-87830D544D2B,2026-04-03T09:17:52,70.46,CREDIT,returns_received,Return from vendor,180412.64,retailer,"sale,peak_day"
TXN-19C48A45B19D,2026-04-03T14:18:48,748.05,CREDIT,bulk_order,Corporate purchase,180342.18,retailer,"sale,peak_day"
TXN-FF8F23F05558,2026-04-03T15:17:00,1020.76,DEBIT,marketing,Google Ads,179244.27,retailer,expense
TXN-98703113C642,2026-04-03T15:50:00,645.15,DEBIT,logistics,Last-mile delivery,180265.03,retailer,expense
TXN-FAC09E7FBCC8,2026-04-03T16:14:02,13.65,CREDIT,product_sales,In-store sales,179594.13,retailer,"sale,peak_day"
TXN-24E0D70F77A8,2026-04-03T19:28:53,497.54,CREDIT,online_sales,Amazon marketplace,180910.18,retailer,"sale,peak_day"
TXN-5A32CEB83535,2026-04-04T08:26:01,500.19,CREDIT,product_sales,In-store sales,191462.3,retailer,"sale,peak_day"
TXN-0231BE4B5547,2026-04-04T08:40:02,644.72,CREDIT,bulk_order,Corporate purchase,192998.21,retailer,"sale,peak_day"
TXN-655FBA8DE822,2026-04-04T09:09:42,585.63,CREDIT,online_sales,Website checkout,189888.41,retailer,"sale,peak_day"
TXN-19DFF471AEB3,2026-04-04T09:39:46,41.66,CREDIT,online_sales,Amazon marketplace,194936.03,retailer,"sale,peak_day"
TXN-D1F1E507E948,2026-04-04T09:53:44,262.86,CREDIT,returns_received,Return from vendor,192353.49,retailer,"sale,peak_day"
TXN-70C6B14B223F,2026-04-04T09:58:23,694.33,CREDIT,bulk_order,Corporate purchase,185060.78,retailer,"sale,peak_day"
TXN-795CB66B0315,2026-04-04T10:56:39,300.86,CREDIT,returns_received,Return from vendor,187746.69,retailer,"sale,peak_day"
TXN-7A5D4415BF15,2026-04-04T11:01:37,253.78,CREDIT,bulk_order,Wholesale order,185314.56,retailer,"sale,peak_day"
TXN-D7BA4EC4D048,2026-04-04T11:10:05,669.2,CREDIT,returns_received,Supplier credit note,184366.45,retailer,"sale,peak_day"
TXN-5AFC274E034E,2026-04-04T11:17:00,600.78,CREDIT,online_sales,Online cart,179950.97,retailer,"sale,peak_day"
TXN-823FB4BA1238,2026-04-04T11:33:33,187.41,CREDIT,online_sales,Online cart,183082.66,retailer,"sale,peak_day"
TXN-43E82D235C0F,2026-04-04T11:36:34,298.3,CREDIT,bulk_order,Corporate purchase,183380.96,retailer,"sale,peak_day"
TXN-FCF1A43CC2DC,2026-04-04T11:41:42,170.58,CREDIT,bulk_order,Bulk purchase - B2B,190058.99,retailer,"sale,peak_day"
TXN-4641D2ABAF51,2026-04-04T12:08:33,447.33,CREDIT,returns_received,Return from vendor,194248.86,retailer,"sale,peak_day"
TXN-C962606967C5,2026-04-04T12:45:00,941.15,DEBIT,inventory_purchase,Stock order #TXN-A4D1,197697.72,retailer,"expense,inventory_order"
TXN-D20C77D69FCD,2026-04-04T12:55:59,453.67,CREDIT,online_sales,Shopify order,186633.52,retailer,"sale,peak_day"
TXN-A9A02AFAF363,2026-04-04T13:08:25,243.24,CREDIT,product_sales,POS transaction,180194.21,retailer,"sale,peak_day"
TXN-5E1B76FC5F86,2026-04-04T13:33:06,491.14,CREDIT,product_sales,POS transaction,198023.02,retailer,"sale,peak_day"
TXN-8E11A33A0A82,2026-04-04T13:47:00,311.51,DEBIT,utilities,Electricity bill,197386.21,retailer,expense
TXN-162500BE405F,2026-04-04T13:51:06,664.72,CREDIT,online_sales,Website checkout,185979.28,retailer,"sale,peak_day"
TXN-89F3A1C7622F,2026-04-04T13:51:43,777.88,CREDIT,bulk_order,Corporate purchase,189302.78,retailer,"sale,peak_day"
TXN-A619437E9E16,2026-04-04T14:07:04,712.43,CREDIT,online_sales,Website checkout,195648.46,retailer,"sale,peak_day"
TXN-536214C056B6,2026-04-04T14:08:43,458.39,CREDIT,bulk_order,Wholesale order,188524.9,retailer,"sale,peak_day"
TXN-45851FD1FBFB,2026-04-04T14:23:36,385.67,CREDIT,product_sales,POS transaction,190962.11,retailer,"sale,peak_day"
TXN-440A370DE928,2026-04-04T14:56:34,619.23,CREDIT,product_sales,Walk-in customer,181327.32,retailer,"sale,peak_day"
TXN-D32B6B881D32,2026-04-04T15:08:00,205.77,CREDIT,bulk_order,Bulk purchase - B2B,198638.87,retailer,"sale,peak_day"
TXN-0FE1B200838A,2026-04-04T15:14:45,410.08,CREDIT,online_sales,Shopify order,198433.1,retailer,"sale,peak_day"
TXN-8CAB8EA92A9C,2026-04-04T15:27:45,591.13,CREDIT,online_sales,Amazon marketplace,197011.66,retailer,"sale,peak_day"
TXN-87D3C3C36CDA,2026-04-04T15:59:08,517.45,CREDIT,bulk_order,Wholesale order,190576.44,retailer,"sale,peak_day"
TXN-984E0E32D6EB,2026-04-04T16:12:23,21.4,CREDIT,product_sales,In-store sales,186909.04,retailer,"sale,peak_day"
TXN-7F5B2078DC5C,2026-04-04T16:15:04,520.22,CREDIT,product_sales,Counter sale,197531.88,retailer,"sale,peak_day"
TXN-C8F716A1050A,2026-04-04T16:17:02,200.57,CREDIT,bulk_order,Bulk purchase - B2B,186179.85,retailer,"sale,peak_day"
TXN-FF7953CE1B98,2026-04-04T16:23:02,316.29,CREDIT,returns_received,Supplier credit note,183697.25,retailer,"sale,peak_day"
TXN-F6A8D52E2875,2026-04-04T16:53:07,645.51,CREDIT,product_sales,Counter sale,194894.37,retailer,"sale,peak_day"
TXN-6BF831CDF127,2026-04-04T17:05:49,307.31,CREDIT,returns_received,Return from vendor,182895.25,retailer,"sale,peak_day"
TXN-0F895B80120F,2026-04-04T18:06:42,319.82,CREDIT,product_sales,Counter sale,188066.51,retailer,"sale,peak_day"
TXN-2A44801980ED,2026-04-04T18:30:26,529.2,CREDIT,product_sales,Walk-in customer,182587.94,retailer,"sale,peak_day"
TXN-8E90B3CB80B2,2026-04-04T18:53:35,772.07,CREDIT,returns_received,Supplier credit note,196420.53,retailer,"sale,peak_day"
TXN-9EAE2165130E,2026-04-04T18:54:03,185.13,CREDIT,online_sales,Online cart,191647.43,retailer,"sale,peak_day"
TXN-9F18E172CEEE,2026-04-04T18:59:56,443.2,CREDIT,online_sales,Online cart,192090.63,retailer,"sale,peak_day"
TXN-D76868EFF0EB,2026-04-04T19:04:14,513.88,CREDIT,returns_received,Supplier credit note,180708.09,retailer,"sale,peak_day"
TXN-1535D713A394,2026-04-04T19:27:58,496.77,CREDIT,returns_received,Return from vendor,193494.98,retailer,"sale,peak_day"
TXN-3BD24656EAA1,2026-04-04T19:29:56,306.55,CREDIT,product_sales,In-store sales,193801.53,retailer,"sale,peak_day"
TXN-8DFE3B96825C,2026-04-04T19:55:32,254.12,CREDIT,returns_received,Return from vendor,186887.64,retailer,"sale,peak_day"
TXN-D85E4EE12305,2026-04-04T20:03:43,105.92,CREDIT,product_sales,Walk-in customer,179350.19,retailer,"sale,peak_day"
TXN-F408FB26C4E3,2026-04-04T20:14:10,731.42,CREDIT,online_sales,Shopify order,182058.74,retailer,"sale,peak_day"
TXN-A64593D2D6AD,2026-04-04T20:24:57,536.79,CREDIT,product_sales,POS transaction,187445.83,retailer,"sale,peak_day"
TXN-EE2F0E7A0D3A,2026-04-05T08:10:38,237.85,CREDIT,returns_received,Supplier credit note,208790.89,retailer,"sale,peak_day"
TXN-9749B277FF34,2026-04-05T08:17:46,148.85,CREDIT,returns_received,Supplier credit note,197535.06,retailer,"sale,peak_day"
TXN-DBE4B31A9FA1,2026-04-05T08:49:03,580.95,CREDIT,online_sales,Online cart,198695.88,retailer,"sale,peak_day"
TXN-86601CD185AD,2026-04-05T08:49:48,560.65,CREDIT,returns_received,Return from vendor,207974.0,retailer,"sale,peak_day"
TXN-C353F288E68D,2026-04-05T08:51:51,486.36,CREDIT,online_sales,Website checkout,199182.24,retailer,"sale,peak_day"
TXN-897AD52AAB1A,2026-04-05T09:01:00,366.18,DEBIT,logistics,Courier charges,209119.54,retailer,expense
TXN-E955DAEA22D4,2026-04-05T09:05:55,767.28,CREDIT,bulk_order,Bulk purchase - B2B,200522.58,retailer,"sale,peak_day"
TXN-F60E7CB6E931,2026-04-05T09:18:20,420.13,CREDIT,online_sales,Amazon marketplace,207413.35,retailer,"sale,peak_day"
TXN-FD5901495F26,2026-04-05T09:27:06,467.78,CREDIT,bulk_order,Bulk purchase - B2B,203258.93,retailer,"sale,peak_day"
TXN-A30627E40933,2026-04-05T09:44:25,150.45,CREDIT,bulk_order,Wholesale order,203409.38,retailer,"sale,peak_day"
TXN-BB365CA4786D,2026-04-05T09:58:07,639.6,CREDIT,product_sales,Counter sale,202791.15,retailer,"sale,peak_day"
TXN-26A0CCB7D9D8,2026-04-05T10:35:00,714.18,DEBIT,logistics,Last-mile delivery,208405.36,retailer,expense
TXN-E74BE237621B,2026-04-05T11:21:46,452.84,CREDIT,returns_received,Supplier credit note,201384.22,retailer,"sale,peak_day"
TXN-BF25C49A3BE8,2026-04-05T12:09:28,441.83,CREDIT,bulk_order,Bulk purchase - B2B,202151.55,retailer,"sale,peak_day"
TXN-CDAB9C827B8F,2026-04-05T12:10:03,186.95,CREDIT,online_sales,Website checkout,203979.6,retailer,"sale,peak_day"
TXN-499E40E81FCA,2026-04-05T12:13:46,579.04,CREDIT,returns_received,Supplier credit note,208553.04,retailer,"sale,peak_day"
TXN-0DB7E65C35FD,2026-04-05T12:51:40,388.92,CREDIT,bulk_order,Corporate purchase,204368.52,retailer,"sale,peak_day"
TXN-49FB740BE124,2026-04-05T12:56:07,709.53,CREDIT,returns_received,Supplier credit note,205078.05,retailer,"sale,peak_day"
TXN-DC225202B420,2026-04-05T12:57:22,313.38,CREDIT,returns_received,Return from vendor,203792.65,retailer,"sale,peak_day"
TXN-A50249D37384,2026-04-05T13:01:30,981.48,CREDIT,product_sales,Counter sale,206059.53,retailer,"sale,peak_day"
TXN-70B4DCFBF391,2026-04-05T13:04:47,182.05,CREDIT,bulk_order,Wholesale order,209112.81,retailer,"sale,peak_day"
TXN-1C2C39EF290F,2026-04-05T13:32:50,426.74,CREDIT,bulk_order,Wholesale order,210469.17,retailer,"sale,peak_day"
TXN-6EE3273727D3,2026-04-05T13:49:51,437.5,CREDIT,bulk_order,Corporate purchase,209550.31,retailer,"sale,peak_day"
TXN-BEFCE92093AE,2026-04-05T14:27:59,69.89,CREDIT,bulk_order,Corporate purchase,203479.27,retailer,"sale,peak_day"
TXN-6592E6D8C3E0,2026-04-05T14:38:43,579.87,CREDIT,returns_received,Supplier credit note,198114.93,retailer,"sale,peak_day"
TXN-4165B84C4E9F,2026-04-05T15:15:36,408.8,CREDIT,returns_received,Return from vendor,200931.38,retailer,"sale,peak_day"
TXN-965E6E266A5B,2026-04-05T15:33:09,70.59,CREDIT,returns_received,Return from vendor,199755.3,retailer,"sale,peak_day"
TXN-0FB1FE1A6D4D,2026-04-05T15:55:08,379.0,CREDIT,returns_received,Return from vendor,210848.17,retailer,"sale,peak_day"
TXN-4CBC414D54DC,2026-04-05T16:24:11,325.5,CREDIT,product_sales,In-store sales,201709.72,retailer,"sale,peak_day"
TXN-99F2A4A1E672,2026-04-05T17:00:07,492.12,CREDIT,returns_received,Supplier credit note,210042.43,retailer,"sale,peak_day"
TXN-D5EFBED49939,2026-04-05T17:28:00,1362.45,DEBIT,logistics,Last-mile delivery,209485.72,retailer,expense
TXN-0482F64FD5A0,2026-04-05T18:35:30,139.87,CREDIT,online_sales,Online cart,208930.76,retailer,"sale,peak_day"
TXN-9688DFBF5E2F,2026-04-05T18:39:55,798.24,CREDIT,online_sales,Shopify order,206857.77,retailer,"sale,peak_day"
TXN-227988ECCBB5,2026-04-05T18:45:49,502.47,CREDIT,bulk_order,Wholesale order,199684.71,retailer,"sale,peak_day"
TXN-C3DB81660F8B,2026-04-05T19:40:04,135.45,CREDIT,returns_received,Return from vendor,206993.22,retailer,"sale,peak_day"
TXN-4E3E95D38817,2026-04-06T08:20:44,316.69,CREDIT,product_sales,Counter sale,211138.62,retailer,sale
TXN-6BC178201121,2026-04-06T08:53:29,425.41,CREDIT,returns_received,Return from vendor,208830.77,retailer,sale
TXN-19AD7C5FC1AD,2026-04-06T09:58:00,692.86,DEBIT,inventory_purchase,Stock order #TXN-5C61,209914.54,retailer,"expense,inventory_order"
TXN-17D5921F6BA9,2026-04-06T13:18:19,366.78,CREDIT,product_sales,POS transaction,210539.32,retailer,sale
TXN-3F46FBB0319D,2026-04-06T14:00:00,857.19,DEBIT,logistics,Courier charges,209057.35,retailer,expense
TXN-B3588290B139,2026-04-06T15:28:11,718.79,CREDIT,returns_received,Supplier credit note,211857.41,retailer,sale
TXN-5B9CAE8051E1,2026-04-06T17:31:00,668.47,DEBIT,maintenance,AC servicing,211188.94,retailer,expense
TXN-78A424EB114D,2026-04-06T18:44:00,581.54,DEBIT,maintenance,Equipment maintenance,210607.4,retailer,expense
TXN-1B02F3CB13A9,2026-04-06T19:44:05,542.52,CREDIT,online_sales,Website checkout,209373.29,retailer,sale
TXN-333C39A158A6,2026-04-06T20:28:14,799.25,CREDIT,bulk_order,Wholesale order,210172.54,retailer,sale
TXN-CCAEDC16F72D,2026-04-06T20:31:21,282.61,CREDIT,bulk_order,Wholesale order,210821.93,retailer,sale
TXN-2411E6F523E7,2026-04-07T08:15:00,997.57,DEBIT,marketing,Influencer payment,211038.89,retailer,expense
TXN-977CD08BD18B,2026-04-07T08:48:43,474.72,CREDIT,bulk_order,Bulk purchase - B2B,210990.35,retailer,sale
TXN-5BEB827A3AE9,2026-04-07T08:58:19,500.38,CREDIT,returns_received,Supplier credit note,209557.73,retailer,sale
TXN-482B3E315726,2026-04-07T09:04:03,278.74,CREDIT,bulk_order,Bulk purchase - B2B,212322.59,retailer,sale
TXN-6324FF7CEF5E,2026-04-07T09:09:00,727.94,DEBIT,utilities,Gas bill,212036.46,retailer,expense
TXN-D839DC7AEE71,2026-04-07T13:49:51,626.2,CREDIT,bulk_order,Corporate purchase,214166.69,retailer,sale
TXN-AFC9FCD74C69,2026-04-07T14:50:18,273.26,CREDIT,product_sales,POS transaction,209915.95,retailer,sale
TXN-5C22ADA519B2,2026-04-07T15:45:34,483.07,CREDIT,product_sales,In-store sales,211473.42,retailer,sale
TXN-EEECC4D383C7,2026-04-07T15:49:06,570.43,CREDIT,bulk_order,Corporate purchase,212043.85,retailer,sale
TXN-BFB506A2DB62,2026-04-07T16:28:11,601.76,CREDIT,bulk_order,Wholesale order,213540.49,retailer,sale
TXN-43BE9A83C15B,2026-04-07T16:30:23,127.38,CREDIT,returns_received,Supplier credit note,210043.33,retailer,sale
TXN-5E1EEFB0F114,2026-04-07T17:10:00,1402.29,DEBIT,logistics,Courier charges,212764.4,retailer,expense
TXN-73074A06782C,2026-04-07T18:25:45,84.96,CREDIT,returns_received,Supplier credit note,209642.69,retailer,sale
TXN-A4C45B5A53CD,2026-04-07T19:35:58,616.14,CREDIT,online_sales,Amazon marketplace,212938.73,retailer,sale
TXN-5C9C954AEAD5,2026-04-07T20:13:32,472.3,CREDIT,online_sales,Amazon marketplace,210515.63,retailer,sale
TXN-F7AB2F59C852,2026-04-08T08:28:01,182.79,CREDIT,online_sales,Online cart,212910.84,retailer,sale
TXN-756C73169429,2026-04-08T08:28:45,275.91,CREDIT,bulk_order,Bulk purchase - B2B,211314.8,retailer,sale
TXN-6B90D5F2233C,2026-04-08T08:57:04,14.28,CREDIT,product_sales,POS transaction,212925.12,retailer,sale
TXN-5111232992A6,2026-04-08T09:06:33,282.3,CREDIT,bulk_order,Corporate purchase,219930.59,retailer,sale
TXN-CCA42C2008DB,2026-04-08T09:31:53,522.11,CREDIT,bulk_order,Wholesale order,214600.57,retailer,sale
TXN-C2A8D3CF7287,2026-04-08T09:33:15,538.74,CREDIT,bulk_order,Corporate purchase,213618.89,retailer,sale
TXN-5F325A8115A5,2026-04-08T09:46:33,454.9,CREDIT,online_sales,Website checkout,211769.7,retailer,sale
TXN-3436C96D4870,2026-04-08T10:14:10,399.56,CREDIT,product_sales,Walk-in customer,215000.13,retailer,sale
TXN-2AF84EFE9217,2026-04-08T10:16:21,388.04,CREDIT,online_sales,Amazon marketplace,215880.8,retailer,sale
TXN-F316242D0CDF,2026-04-08T10:35:00,494.64,DEBIT,logistics,Last-mile delivery,219435.95,retailer,expense
TXN-10F7729D95E0,2026-04-08T11:22:32,744.46,CREDIT,bulk_order,Wholesale order,218259.7,retailer,sale
TXN-C66F0572F621,2026-04-08T11:22:34,766.17,CREDIT,product_sales,Walk-in customer,219648.29,retailer,sale
TXN-2B5D256B0BA7,2026-04-08T13:30:51,310.78,CREDIT,bulk_order,Wholesale order,218570.48,retailer,sale
TXN-7EA97551DFF9,2026-04-08T13:37:54,305.13,CREDIT,online_sales,Website checkout,216819.81,retailer,sale
TXN-B7E4B87D6520,2026-04-08T13:49:22,317.26,CREDIT,bulk_order,Corporate purchase,212086.96,retailer,sale
TXN-055EF4F37666,2026-04-08T13:55:50,473.85,CREDIT,product_sales,POS transaction,217515.24,retailer,sale
TXN-E3DA56EBFC5E,2026-04-08T14:41:53,221.58,CREDIT,product_sales,POS transaction,217041.39,retailer,sale
TXN-C84A70469DDF,2026-04-08T15:12:36,155.03,CREDIT,returns_received,Return from vendor,213080.15,retailer,sale
TXN-2C48B1DC6F93,2026-04-08T15:23:06,311.64,CREDIT,bulk_order,Bulk purchase - B2B,218882.12,retailer,sale
TXN-7B2911F74D16,2026-04-08T15:43:12,459.57,CREDIT,online_sales,Shopify order,214078.46,retailer,sale
TXN-36581C4BCD50,2026-04-08T16:35:08,191.53,CREDIT,returns_received,Supplier credit note,212278.49,retailer,sale
TXN-142F35315503,2026-04-08T17:12:29,633.88,CREDIT,returns_received,Supplier credit note,216514.68,retailer,sale
TXN-EDBD55E9BBC4,2026-04-08T17:24:05,449.56,CREDIT,bulk_order,Wholesale order,212728.05,retailer,sale
TXN-0E237858939F,2026-04-08T18:07:00,379.68,DEBIT,logistics,Shipping cost,219056.27,retailer,expense
TXN-941464B6C36E,2026-04-08T20:04:37,492.63,CREDIT,bulk_order,Corporate purchase,215492.76,retailer,sale
TXN-155CAB54DD9C,2026-04-09T08:59:17,94.19,CREDIT,bulk_order,Corporate purchase,222919.34,retailer,sale
TXN-19EAF4C0B6BD,2026-04-09T09:06:01,449.62,CREDIT,returns_received,Return from vendor,222017.95,retailer,sale
TXN-B81E33E7E698,2026-04-09T09:12:05,646.07,CREDIT,bulk_order,Bulk purchase - B2B,221568.33,retailer,sale
TXN-1E2A97F47105,2026-04-09T09:34:39,735.53,CREDIT,bulk_order,Bulk purchase - B2B,224542.95,retailer,sale
TXN-3C6B0686CBFB,2026-04-09T09:40:00,69.75,DEBIT,marketing,Google Ads,229146.42,retailer,expense
TXN-7E2BB9587DDA,2026-04-09T10:00:02,353.56,CREDIT,bulk_order,Corporate purchase,220608.78,retailer,sale
TXN-6BB106067B6D,2026-04-09T10:06:45,539.06,CREDIT,returns_received,Supplier credit note,226056.89,retailer,sale
TXN-267952B33D53,2026-04-09T10:07:04,442.02,CREDIT,online_sales,Shopify order,224984.97,retailer,sale
TXN-32CE997F7515,2026-04-09T10:38:29,322.16,CREDIT,bulk_order,Bulk purchase - B2B,228086.08,retailer,sale
TXN-2297BF76BF3A,2026-04-09T12:01:56,345.65,CREDIT,bulk_order,Wholesale order,228704.11,retailer,sale
TXN-B760C1EB6C98,2026-04-09T12:02:58,272.38,CREDIT,online_sales,Online cart,228358.46,retailer,sale
TXN-9404FBA501AC,2026-04-09T12:30:48,512.06,CREDIT,bulk_order,Corporate purchase,229216.17,retailer,sale
TXN-AB4D6542DDE0,2026-04-09T12:31:14,294.6,CREDIT,product_sales,Counter sale,219350.87,retailer,sale
TXN-F9B3711947BF,2026-04-09T14:00:43,757.59,CREDIT,online_sales,Shopify order,227187.35,retailer,sale
TXN-1D8A12E3EC30,2026-04-09T15:00:18,462.32,CREDIT,returns_received,Return from vendor,219813.19,retailer,sale
TXN-71D5C9FAE94C,2026-04-09T15:22:06,576.57,CREDIT,online_sales,Online cart,227763.92,retailer,sale
TXN-BA2B17302B5E,2026-04-09T16:02:35,460.28,CREDIT,returns_received,Supplier credit note,222825.15,retailer,sale
TXN-02B3BADE1885,2026-04-09T16:28:23,372.87,CREDIT,returns_received,Supplier credit note,226429.76,retailer,sale
TXN-5D6B3611F665,2026-04-09T16:40:10,327.13,CREDIT,bulk_order,Bulk purchase - B2B,225517.83,retailer,sale
TXN-760DF78C7BF8,2026-04-09T17:32:49,205.73,CREDIT,bulk_order,Wholesale order,225190.7,retailer,sale
TXN-5B39947F4576,2026-04-09T18:53:41,491.47,CREDIT,bulk_order,Bulk purchase - B2B,223807.42,retailer,sale
TXN-8ACED715C5A2,2026-04-09T18:56:37,396.61,CREDIT,online_sales,Online cart,223315.95,retailer,sale
TXN-553A0C7B68A0,2026-04-09T19:06:58,442.03,CREDIT,returns_received,Return from vendor,220255.22,retailer,sale
TXN-6AC491DBDB11,2026-04-09T19:26:34,313.48,CREDIT,online_sales,Website checkout,220922.26,retailer,sale
TXN-126C841A773F,2026-04-09T20:11:00,346.92,CREDIT,product_sales,POS transaction,222364.87,retailer,sale
TXN-15FAFF8D89D3,2026-04-10T01:15:00,299.0,DEBIT,subscriptions,Dropbox storage upgrade (auto-charge),242667.27,retailer,"hidden_cost,subscription"
TXN-C109C2C15DFB,2026-04-10T08:00:06,660.11,CREDIT,bulk_order,Bulk purchase - B2B,243257.19,retailer,"sale,peak_day"
TXN-7E25704EC72A,2026-04-10T08:00:58,568.99,CREDIT,bulk_order,Bulk purchase - B2B,240578.86,retailer,"sale,peak_day"
TXN-392BEF566671,2026-04-10T08:26:04,270.29,CREDIT,bulk_order,Bulk purchase - B2B,244684.03,retailer,"sale,peak_day"
TXN-63B88CAFA559,2026-04-10T09:02:04,795.77,CREDIT,product_sales,Counter sale,231575.12,retailer,"sale,peak_day"
TXN-65CC47D8FCDF,2026-04-10T09:03:47,63.88,CREDIT,online_sales,Online cart,231639.0,retailer,"sale,peak_day"
TXN-624B6B450463,2026-04-10T09:16:36,630.23,CREDIT,returns_received,Supplier credit note,245314.26,retailer,"sale,peak_day"
TXN-04D9D4AA03ED,2026-04-10T09:32:32,109.32,CREDIT,product_sales,In-store sales,233462.29,retailer,"sale,peak_day"
TXN-A52D945DCD2C,2026-04-10T09:36:34,468.76,CREDIT,online_sales,Online cart,237878.51,retailer,"sale,peak_day"
TXN-EC7A79660C47,2026-04-10T09:40:00,475.04,DEBIT,logistics,Shipping cost,244049.44,retailer,expense
TXN-FEDF1B264008,2026-04-10T09:57:50,709.04,CREDIT,bulk_order,Wholesale order,239985.33,retailer,"sale,peak_day"
TXN-B8B2C18348CC,2026-04-10T10:01:26,635.13,CREDIT,bulk_order,Wholesale order,238653.38,retailer,"sale,peak_day"
